set_key,year,brand,product,section,section_card_count,card_number,player_slot,player_name_raw,affiliation_raw,is_multi_player,raw_line
2025_topps_series2,2025,Topps,Series 2,BASE SET,,351,1,Taijuan Walker,Philadelphia Phillies,False,351	Taijuan Walker	Philadelphia Phillies
2025_topps_series2,2025,Topps,Series 2,BASE SET,,352,1,Chicago White Sox,Chicago White Sox	(Team Card),False,352	Chicago White Sox	Chicago White Sox	(Team Card)
2025_topps_series2,2025,Topps,Series 2,BASE SET,,353,1,Austin Barnes,Los Angeles Dodgers,False,353	Austin Barnes	Los Angeles Dodgers
2025_topps_series2,2025,Topps,Series 2,BASE SET,,354,1,Sean Manaea,New York Mets,False,354	Sean Manaea	New York Mets
2025_topps_series2,2025,Topps,Series 2,BASE SET,,355,1,Nick Madrigal,New York Mets,False,355	Nick Madrigal	New York Mets
2025_topps_series2,2025,Topps,Series 2,BASE SET,,356,1,Harrison Bader,Minnesota Twins,False,356	Harrison Bader	Minnesota Twins
2025_topps_series2,2025,Topps,Series 2,BASE SET,,357,1,Trevor McDonald,San Francisco Giants	RC,False,357	Trevor McDonald	San Francisco Giants	RC
2025_topps_series2,2025,Topps,Series 2,BASE SET,,358,1,Bryce Miller,Seattle Mariners,False,358	Bryce Miller	Seattle Mariners
2025_topps_series2,2025,Topps,Series 2,BASE SET,,359,1,Brandon Eisert,Toronto Blue Jays	RC,False,359	Brandon Eisert	Toronto Blue Jays	RC
2025_topps_series2,2025,Topps,Series 2,BASE SET,,360,1,Ryan McMahon,Colorado Rockies,False,360	Ryan McMahon	Colorado Rockies
2025_topps_series2,2025,Topps,Series 2,BASE SET,,361,1,Jorge Polanco,Seattle Mariners,False,361	Jorge Polanco	Seattle Mariners
2025_topps_series2,2025,Topps,Series 2,BASE SET,,362,1,Seth Johnson,Philadelphia Phillies	RC,False,362	Seth Johnson	Philadelphia Phillies	RC
2025_topps_series2,2025,Topps,Series 2,BASE SET,,363,1,Alex Cobb,Detroit Tigers,False,363	Alex Cobb	Detroit Tigers
2025_topps_series2,2025,Topps,Series 2,BASE SET,,364,1,Ozzie Albies,Atlanta Braves,False,364	Ozzie Albies	Atlanta Braves
2025_topps_series2,2025,Topps,Series 2,BASE SET,,365,1,Bobby Witt Jr.,Major League Baseball	(Combo Card/Checklist),False,365	Bobby Witt Jr.	Major League Baseball	(Combo Card/Checklist)
2025_topps_series2,2025,Topps,Series 2,BASE SET,,366,1,Josh Bell,Washington Nationals,False,366	Josh Bell	Washington Nationals
2025_topps_series2,2025,Topps,Series 2,BASE SET,,367,1,Wilyer Abreu,Boston Red Sox	(Future Stars),False,367	Wilyer Abreu	Boston Red Sox	(Future Stars)
2025_topps_series2,2025,Topps,Series 2,BASE SET,,368,1,Simeon Woods Richardson,Minnesota Twins,False,368	Simeon Woods Richardson	Minnesota Twins
2025_topps_series2,2025,Topps,Series 2,BASE SET,,369,1,Mason Montgomery,Tampa Bay Rays	RC,False,369	Mason Montgomery	Tampa Bay Rays	RC
2025_topps_series2,2025,Topps,Series 2,BASE SET,,370,1,Angel Chivilli,Colorado Rockies	RC,False,370	Angel Chivilli	Colorado Rockies	RC
2025_topps_series2,2025,Topps,Series 2,BASE SET,,371,1,Edward Cabrera,Miami Marlins,False,371	Edward Cabrera	Miami Marlins
2025_topps_series2,2025,Topps,Series 2,BASE SET,,372,1,Yosver Zulueta,Cincinnati Reds	RC,False,372	Yosver Zulueta	Cincinnati Reds	RC
2025_topps_series2,2025,Topps,Series 2,BASE SET,,373,1,Jose Siri,New York Mets,False,373	Jose Siri	New York Mets
2025_topps_series2,2025,Topps,Series 2,BASE SET,,374,1,Dustin Harris,Texas Rangers	RC,False,374	Dustin Harris	Texas Rangers	RC
2025_topps_series2,2025,Topps,Series 2,BASE SET,,375,1,Kenley Jansen,Angels,False,375	Kenley Jansen	Angels
2025_topps_series2,2025,Topps,Series 2,BASE SET,,376,1,Jackson Chourio,Milwaukee Brewers,False,376	Jackson Chourio	Milwaukee Brewers
2025_topps_series2,2025,Topps,Series 2,BASE SET,,377,1,Lucas Erceg,Kansas City Royals,False,377	Lucas Erceg	Kansas City Royals
2025_topps_series2,2025,Topps,Series 2,BASE SET,,378,1,Max Muncy,Los Angeles Dodgers,False,378	Max Muncy	Los Angeles Dodgers
2025_topps_series2,2025,Topps,Series 2,BASE SET,,379,1,Shane Bieber,Cleveland Guardians,False,379	Shane Bieber	Cleveland Guardians
2025_topps_series2,2025,Topps,Series 2,BASE SET,,380,1,Ramón Urías,Baltimore Orioles,False,380	Ramón Urías	Baltimore Orioles
2025_topps_series2,2025,Topps,Series 2,BASE SET,,381,1,David Bednar,Pittsburgh Pirates,False,381	David Bednar	Pittsburgh Pirates
2025_topps_series2,2025,Topps,Series 2,BASE SET,,382,1,Merrill Kelly,Arizona Diamondbacks,False,382	Merrill Kelly	Arizona Diamondbacks
2025_topps_series2,2025,Topps,Series 2,BASE SET,,383,1,Marcus Semien,Texas Rangers,False,383	Marcus Semien	Texas Rangers
2025_topps_series2,2025,Topps,Series 2,BASE SET,,384,1,Ben Casparius,Los Angeles Dodgers	RC,False,384	Ben Casparius	Los Angeles Dodgers	RC
2025_topps_series2,2025,Topps,Series 2,BASE SET,,385,1,Joe Musgrove,San Diego Padres,False,385	Joe Musgrove	San Diego Padres
2025_topps_series2,2025,Topps,Series 2,BASE SET,,386,1,Jose Iglesias,New York Mets,False,386	Jose Iglesias	New York Mets
2025_topps_series2,2025,Topps,Series 2,BASE SET,,387,1,Gustavo Campero,Angels	RC,False,387	Gustavo Campero	Angels	RC
2025_topps_series2,2025,Topps,Series 2,BASE SET,,388,1,Andy Pages,Los Angeles Dodgers	(Future Stars),False,388	Andy Pages	Los Angeles Dodgers	(Future Stars)
