set_key,year,brand,product,section,section_card_count,card_number,player_slot,player_name_raw,affiliation_raw,is_multi_player,raw_line
2024_topps_update,2024,Topps,Update,Base,,US1,1,Juan Soto,New York Yankees,False,Base	US1	Juan Soto	New York Yankees
2024_topps_update,2024,Topps,Update,Base,,US2,1,Victor Scott II,St. Louis Cardinals	RC,False,Base	US2	Victor Scott II	St. Louis Cardinals	RC
2024_topps_update,2024,Topps,Update,Base,,US3,1,Tyler Nevin,Oakland Athletics,False,Base	US3	Tyler Nevin	Oakland Athletics
2024_topps_update,2024,Topps,Update,Base,,US4,1,Jorge Alcala,Minnesota Twins,False,Base	US4	Jorge Alcala	Minnesota Twins
2024_topps_update,2024,Topps,Update,Base,,US5,1,Mitchell Parker,Washington Nationals	RC,False,Base	US5	Mitchell Parker	Washington Nationals	RC
2024_topps_update,2024,Topps,Update,Base,,US6,1,Randal Grichuk,Arizona Diamondbacks,False,Base	US6	Randal Grichuk	Arizona Diamondbacks
2024_topps_update,2024,Topps,Update,Base,,US7,1,Alan Trejo,Colorado Rockies,False,Base	US7	Alan Trejo	Colorado Rockies
2024_topps_update,2024,Topps,Update,Base,,US8,1,Yuki Matsui,San Diego Padres	RC,False,Base	US8	Yuki Matsui	San Diego Padres	RC
2024_topps_update,2024,Topps,Update,Base,,US9,1,Isiah Kiner-Falefa,Toronto Blue Jays,False,Base	US9	Isiah Kiner-Falefa	Toronto Blue Jays
2024_topps_update,2024,Topps,Update,Base,,US10,1,Sal Frelick,Milwaukee Brewers	- Rookie Debut,False,Base	US10	Sal Frelick	Milwaukee Brewers	- Rookie Debut
2024_topps_update,2024,Topps,Update,Base,,US11,1,Robbie Grossman,Texas Rangers,False,Base	US11	Robbie Grossman	Texas Rangers
2024_topps_update,2024,Topps,Update,Base,,US12,1,Ha-Seong Kim,San Diego Padres	- Combo Card,True,Base	US12	Ha-Seong Kim / Jung Hoo Lee	San Diego Padres	- Combo Card
2024_topps_update,2024,Topps,Update,Base,,US12,2,Jung Hoo Lee,San Diego Padres	- Combo Card,True,Base	US12	Ha-Seong Kim / Jung Hoo Lee	San Diego Padres	- Combo Card
2024_topps_update,2024,Topps,Update,Base,,US12,1,Ha-Seong Kim,San Francisco Giants	- Combo Card,True,Base	US12	Ha-Seong Kim / Jung Hoo Lee	San Francisco Giants	- Combo Card
2024_topps_update,2024,Topps,Update,Base,,US12,2,Jung Hoo Lee,San Francisco Giants	- Combo Card,True,Base	US12	Ha-Seong Kim / Jung Hoo Lee	San Francisco Giants	- Combo Card
