set_key,year,brand,product,section,section_card_count,card_number,player_slot,player_name_raw,affiliation_raw,is_multi_player,raw_line
2024_topps_series1,2024,Topps,Series 1,Base,,1,1,Ronald Acuña Jr.,Atlanta Braves,False,Base	1	Ronald Acuña Jr.	Atlanta Braves
2024_topps_series1,2024,Topps,Series 1,Base,,2,1,San Diego Padres,San Diego Padres	- Team Card,False,Base	2	San Diego Padres	San Diego Padres	- Team Card
2024_topps_series1,2024,Topps,Series 1,Base,,3,1,Endy Rodríguez,Pittsburgh Pirates	RC,False,Base	3	Endy Rodríguez	Pittsburgh Pirates	RC
2024_topps_series1,2024,Topps,Series 1,Base,,4,1,Logan Webb,San Francisco Giants,False,Base	4	Logan Webb	San Francisco Giants
2024_topps_series1,2024,Topps,Series 1,Base,,5,1,Owen White,Texas Rangers	RC,False,Base	5	Owen White	Texas Rangers	RC
2024_topps_series1,2024,Topps,Series 1,Base,,6,1,Detroit Tigers,Detroit Tigers	- Team Card,False,Base	6	Detroit Tigers	Detroit Tigers	- Team Card
2024_topps_series1,2024,Topps,Series 1,Base,,7,1,Brendan Donovan,St. Louis Cardinals,False,Base	7	Brendan Donovan	St. Louis Cardinals
2024_topps_series1,2024,Topps,Series 1,Base,,8,1,Brendan White,Detroit Tigers	RC,False,Base	8	Brendan White	Detroit Tigers	RC
2024_topps_series1,2024,Topps,Series 1,Base,,9,1,Joey Wiemer,Milwaukee Brewers,False,Base	9	Joey Wiemer	Milwaukee Brewers
2024_topps_series1,2024,Topps,Series 1,Base,,10,1,Josh Naylor,Cleveland Guardians,False,Base	10	Josh Naylor	Cleveland Guardians
2024_topps_series1,2024,Topps,Series 1,Base,,11,1,Spencer Strider,Atlanta Braves,False,Base	11	Spencer Strider	Atlanta Braves
2024_topps_series1,2024,Topps,Series 1,Base,,12,1,Bryan Woo,Seattle Mariners	RC,False,Base	12	Bryan Woo	Seattle Mariners	RC
2024_topps_series1,2024,Topps,Series 1,Base,,13,1,Nick Robertson,Boston Red Sox	RC,False,Base	13	Nick Robertson	Boston Red Sox	RC
2024_topps_series1,2024,Topps,Series 1,Base,,14,1,Michael Massey,Kansas City Royals,False,Base	14	Michael Massey	Kansas City Royals
2024_topps_series1,2024,Topps,Series 1,Base,,15,1,José Soriano,Los Angeles Angels	RC,False,Base	15	José Soriano	Los Angeles Angels	RC
2024_topps_series1,2024,Topps,Series 1,Base,,16,1,Jon Gray,Texas Rangers,False,Base	16	Jon Gray	Texas Rangers
