set_key,year,brand,product,section,section_card_count,card_number,player_slot,player_name_raw,affiliation_raw,is_multi_player,raw_line
2025_topps_chrome,2025,Topps,Chrome,Base,300,1,1,Shohei Ohtani,Los Angeles Dodgers,False,1	Shohei Ohtani	Los Angeles Dodgers
2025_topps_chrome,2025,Topps,Chrome,Base,300,2,1,J.T. Realmuto,Philadelphia Phillies,False,2	J.T. Realmuto	Philadelphia Phillies
2025_topps_chrome,2025,Topps,Chrome,Base,300,3,1,Brooks Baldwin,Chicago White Sox	RC,False,3	Brooks Baldwin	Chicago White Sox	RC
2025_topps_chrome,2025,Topps,Chrome,Base,300,4,1,Zac Gallen,Arizona Diamondbacks,False,4	Zac Gallen	Arizona Diamondbacks
2025_topps_chrome,2025,Topps,Chrome,Base,300,5,1,Cedric Mullins,Baltimore Orioles,False,5	Cedric Mullins	Baltimore Orioles
2025_topps_chrome,2025,Topps,Chrome,Base,300,6,1,Trey Sweeney,Detroit Tigers	RC,False,6	Trey Sweeney	Detroit Tigers	RC
2025_topps_chrome,2025,Topps,Chrome,Base,300,7,1,Keider Montero,Detroit Tigers	RC,False,7	Keider Montero	Detroit Tigers	RC
2025_topps_chrome,2025,Topps,Chrome,Base,300,8,1,Yilber Diaz,Arizona Diamondbacks	RC,False,8	Yilber Diaz	Arizona Diamondbacks	RC
2025_topps_chrome,2025,Topps,Chrome,Base,300,9,1,Bryan Reynolds,Pittsburgh Pirates,False,9	Bryan Reynolds	Pittsburgh Pirates
2025_topps_chrome,2025,Topps,Chrome,Base,300,10,1,Connor Wong,Boston Red Sox,False,10	Connor Wong	Boston Red Sox
2025_topps_chrome,2025,Topps,Chrome,Base,300,11,1,Logan Gilbert,Seattle Mariners,False,11	Logan Gilbert	Seattle Mariners
2025_topps_chrome,2025,Topps,Chrome,Base,300,12,1,José Ramírez,Cleveland Guardians,False,12	José Ramírez	Cleveland Guardians
2025_topps_chrome,2025,Topps,Chrome,Base,300,13,1,Shane Bieber,Cleveland Guardians,False,13	Shane Bieber	Cleveland Guardians
2025_topps_chrome,2025,Topps,Chrome,Base,300,14,1,Nolan Arenado,St. Louis Cardinals,False,14	Nolan Arenado	St. Louis Cardinals
