set_key,year,brand,product,section,section_card_count,card_number,player_slot,player_name_raw,affiliation_raw,is_multi_player,raw_line
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC1,1,"Cal Raleigh,",Seattle Mariners,False,"USC1	Cal Raleigh,	Seattle Mariners"
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC2,1,"Jose Trevino,",Cincinnati Reds,False,"USC2	Jose Trevino,	Cincinnati Reds"
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC3,1,"Justin Steele,",Chicago Cubs,False,"USC3	Justin Steele,	Chicago Cubs"
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC4,1,"Victor Mesa Jr.,",Miami Marlins	RC,False,"USC4	Victor Mesa Jr.,	Miami Marlins	RC"
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC5,1,"Matt Svanson,",St. Louis Cardinals	RC,False,"USC5	Matt Svanson,	St. Louis Cardinals	RC"
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC6,1,"Brooks Lee,",Minnesota Twins	RC,False,"USC6	Brooks Lee,	Minnesota Twins	RC"
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC7,1,"Moisés Ballesteros,",Chicago Cubs	RC,False,"USC7	Moisés Ballesteros,	Chicago Cubs	RC"
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC8,1,"Ryan Fitzgerald,",Minnesota Twins	RC,False,"USC8	Ryan Fitzgerald,	Minnesota Twins	RC"
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC9,1,"Marcelo Mayer,",Boston Red Sox	RC,False,"USC9	Marcelo Mayer,	Boston Red Sox	RC"
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC10,1,"Chris Paddack,",Detroit Tigers,False,"USC10	Chris Paddack,	Detroit Tigers"
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC11,1,"Carlos Santana,",Cleveland Guardians,False,"USC11	Carlos Santana,	Cleveland Guardians"
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC12,1,"Ryan Helsley,",New York Mets,False,"USC12	Ryan Helsley,	New York Mets"
