set_key,year,brand,product,section,section_card_count,card_number,player_name_raw,affiliation_raw,raw_line,is_multi_player
2024_topps_chrome,2024,Topps,Chrome,Base,,1,Shohei Ohtani,Los Angeles Dodgers,Base	1	Shohei Ohtani	Los Angeles Dodgers,False
2024_topps_chrome,2024,Topps,Chrome,Base,,2,Colt Keith,Detroit Tigers	RC,Base	2	Colt Keith	Detroit Tigers	RC,False
2024_topps_chrome,2024,Topps,Chrome,Base,,3,Corbin Burnes,Baltimore Orioles,Base	3	Corbin Burnes	Baltimore Orioles,False
2024_topps_chrome,2024,Topps,Chrome,Base,,4,Freddie Freeman,Los Angeles Dodgers,Base	4	Freddie Freeman	Los Angeles Dodgers,False
2024_topps_chrome,2024,Topps,Chrome,Base,,5,Lawrence Butler,Oakland Athletics	RC,Base	5	Lawrence Butler	Oakland Athletics	RC,False
2024_topps_chrome,2024,Topps,Chrome,Base,,6,Eury Pérez,Miami Marlins,Base	6	Eury Pérez	Miami Marlins,False
2024_topps_chrome,2024,Topps,Chrome,Base,,7,MJ Melendez,Kansas City Royals,Base	7	MJ Melendez	Kansas City Royals,False
2024_topps_chrome,2024,Topps,Chrome,Base,,8,Tristan Gray,Tampa Bay Rays	RC,Base	8	Tristan Gray	Tampa Bay Rays	RC,False
2024_topps_chrome,2024,Topps,Chrome,Base,,9,Ozzie Albies,Atlanta Braves,Base	9	Ozzie Albies	Atlanta Braves,False
2024_topps_chrome,2024,Topps,Chrome,Base,,10,Byron Buxton,Minnesota Twins,Base	10	Byron Buxton	Minnesota Twins,False
2024_topps_chrome,2024,Topps,Chrome,Base,,11,Alex Verdugo,New York Yankees,Base	11	Alex Verdugo	New York Yankees,False
2024_topps_chrome,2024,Topps,Chrome,Base,,12,Manny Machado,San Diego Padres,Base	12	Manny Machado	San Diego Padres,False
2024_topps_chrome,2024,Topps,Chrome,Base,,13,Seiya Suzuki,Chicago Cubs,Base	13	Seiya Suzuki	Chicago Cubs,False
2024_topps_chrome,2024,Topps,Chrome,Base,,14,J.P. Crawford,Seattle Mariners,Base	14	J.P. Crawford	Seattle Mariners,False
2024_topps_chrome,2024,Topps,Chrome,Base,,15,Gavin Williams,Cleveland Guardians	RC,Base	15	Gavin Williams	Cleveland Guardians	RC,False
2024_topps_chrome,2024,Topps,Chrome,Base,,16,Pete Crow-Armstrong,Chicago Cubs	RC,Base	16	Pete Crow-Armstrong	Chicago Cubs	RC,False
2024_topps_chrome,2024,Topps,Chrome,Base,,17,Brett Baty,New York Mets,Base	17	Brett Baty	New York Mets,False
2024_topps_chrome,2024,Topps,Chrome,Base,,18,Yoshinobu Yamamoto,Los Angeles Dodgers	RC,Base	18	Yoshinobu Yamamoto	Los Angeles Dodgers	RC,False
2024_topps_chrome,2024,Topps,Chrome,Base,,19,AJ Smith-Shawver,Atlanta Braves	RC,Base	19	AJ Smith-Shawver	Atlanta Braves	RC,False
2024_topps_chrome,2024,Topps,Chrome,Base,,20,Connor Phillips,Cincinnati Reds	RC,Base	20	Connor Phillips	Cincinnati Reds	RC,False
2024_topps_chrome,2024,Topps,Chrome,Base,,21,Gabriel Moreno,Arizona Diamondbacks,Base	21	Gabriel Moreno	Arizona Diamondbacks,False
2024_topps_chrome,2024,Topps,Chrome,Base,,22,Wade Meckler,San Francisco Giants	RC,Base	22	Wade Meckler	San Francisco Giants	RC,False
2024_topps_chrome,2024,Topps,Chrome,Base,,23,Matt Olson,Atlanta Braves,Base	23	Matt Olson	Atlanta Braves,False
2024_topps_chrome,2024,Topps,Chrome,Base,,24,William Contreras,Milwaukee Brewers,Base	24	William Contreras	Milwaukee Brewers,False
2024_topps_chrome,2024,Topps,Chrome,Base,,25,Zack Wheeler,Philadelphia Phillies,Base	25	Zack Wheeler	Philadelphia Phillies,False
2024_topps_chrome,2024,Topps,Chrome,Base,,26,Spencer Horwitz,Toronto Blue Jays	RC,Base	26	Spencer Horwitz	Toronto Blue Jays	RC,False
2024_topps_chrome,2024,Topps,Chrome,Base,,27,Bo Bichette,Toronto Blue Jays,Base	27	Bo Bichette	Toronto Blue Jays,False
2024_topps_chrome,2024,Topps,Chrome,Base,,28,Ronny Mauricio,New York Mets	RC,Base	28	Ronny Mauricio	New York Mets	RC,False
