set_key,year,brand,product,section,section_card_count,card_number,player_name_raw,affiliation_raw,raw_line,is_multi_player
2026_topps_series1,2026,Topps,Series 1,TBA,,1,"Aaron Judge,",New York Yankees,"1	Aaron Judge,	New York Yankees",False
2026_topps_series1,2026,Topps,Series 1,TBA,,2,"Daulton Varsho,",Toronto Blue Jays,"2	Daulton Varsho,	Toronto Blue Jays",False
2026_topps_series1,2026,Topps,Series 1,TBA,,3,"Luke Keaschall,",Minnesota Twins,"3	Luke Keaschall,	Minnesota Twins",False
2026_topps_series1,2026,Topps,Series 1,TBA,,4,"Jonah Tong,",New York Mets	RC,"4	Jonah Tong,	New York Mets	RC",False
2026_topps_series1,2026,Topps,Series 1,TBA,,5,"Nico Hoerner,",Chicago Cubs,"5	Nico Hoerner,	Chicago Cubs",False
2026_topps_series1,2026,Topps,Series 1,TBA,,6,"Blaze Alexander,",Arizona Diamondbacks,"6	Blaze Alexander,	Arizona Diamondbacks",False
2026_topps_series1,2026,Topps,Series 1,TBA,,7,"Patrick Bailey,",San Francisco Giants,"7	Patrick Bailey,	San Francisco Giants",False
2026_topps_series1,2026,Topps,Series 1,TBA,,8,"Heliot Ramos,",San Francisco Giants,"8	Heliot Ramos,	San Francisco Giants",False
2026_topps_series1,2026,Topps,Series 1,TBA,,9,"Nick Pivetta,",San Diego Padres,"9	Nick Pivetta,	San Diego Padres",False
2026_topps_series1,2026,Topps,Series 1,TBA,,10,"Jacob Misiorowski,",Milwaukee Brewers	RC,"10	Jacob Misiorowski,	Milwaukee Brewers	RC",False
2026_topps_series1,2026,Topps,Series 1,TBA,,11,"Pete Alonso,",New York Mets	(League Leaders),"11	Pete Alonso,	New York Mets	(League Leaders)",False
2026_topps_series1,2026,Topps,Series 1,TBA,,11,"Kyle Schwarber,",Philadelphia Phillies	(League Leaders),"11	Kyle Schwarber,	Philadelphia Phillies	(League Leaders)",False
2026_topps_series1,2026,Topps,Series 1,TBA,,11,"Juan Soto,",New York Mets	(League Leaders),"11	Juan Soto,	New York Mets	(League Leaders)",False
2026_topps_series1,2026,Topps,Series 1,TBA,,12,"Jordan Beck,",Colorado Rockies,"12	Jordan Beck,	Colorado Rockies",False
2026_topps_series1,2026,Topps,Series 1,TBA,,13,"Dylan Smith,",Detroit Tigers	RC,"13	Dylan Smith,	Detroit Tigers	RC",False
2026_topps_series1,2026,Topps,Series 1,TBA,,14,"MacKenzie Gore,",Washington Nationals,"14	MacKenzie Gore,	Washington Nationals",False
2026_topps_series1,2026,Topps,Series 1,TBA,,15,"Payton Tolle,",Boston Red Sox	RC,"15	Payton Tolle,	Boston Red Sox	RC",False
2026_topps_series1,2026,Topps,Series 1,TBA,,16,"Casey Mize,",Detroit Tigers,"16	Casey Mize,	Detroit Tigers",False
2026_topps_series1,2026,Topps,Series 1,TBA,,17,"Nick Castellanos,",Philadelphia Phillies,"17	Nick Castellanos,	Philadelphia Phillies",False
2026_topps_series1,2026,Topps,Series 1,TBA,,18,"Ryan Ritter,",Colorado Rockies	RC,"18	Ryan Ritter,	Colorado Rockies	RC",False
2026_topps_series1,2026,Topps,Series 1,TBA,,19,"Dean Kremer,",Baltimore Orioles,"19	Dean Kremer,	Baltimore Orioles",False
2026_topps_series1,2026,Topps,Series 1,TBA,,20,"Vladimir Guerrero Jr.,",Toronto Blue Jays,"20	Vladimir Guerrero Jr.,	Toronto Blue Jays",False
2026_topps_series1,2026,Topps,Series 1,TBA,,21,"Kyle Backhus,",Arizona Diamondbacks	RC,"21	Kyle Backhus,	Arizona Diamondbacks	RC",False
2026_topps_series1,2026,Topps,Series 1,TBA,,22,"Clayton Kershaw,",Los Angeles Dodgers,"22	Clayton Kershaw,	Los Angeles Dodgers",False
2026_topps_series1,2026,Topps,Series 1,TBA,,23,"Zach McKinstry,",Detroit Tigers,"23	Zach McKinstry,	Detroit Tigers",False
