set_key,year,brand,product,section,section_card_count,card_number,player_name_raw,affiliation_raw,raw_line,is_multi_player
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-1,Mike Trout,Los Angeles Angels,T90-1	Mike Trout	Los Angeles Angels,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-2,Mike Schmidt,Philadelphia Phillies,T90-2	Mike Schmidt	Philadelphia Phillies,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-3,Barry Larkin,Cincinnati Reds,T90-3	Barry Larkin	Cincinnati Reds,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-4,Corey Seager,Texas Rangers,T90-4	Corey Seager	Texas Rangers,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-5,Yadier Molina,St. Louis Cardinals,T90-5	Yadier Molina	St. Louis Cardinals,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-6,Tyler Locklear,Seattle Mariners	Rookie,T90-6	Tyler Locklear	Seattle Mariners	Rookie,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-7,Wade Boggs,Boston Red Sox,T90-7	Wade Boggs	Boston Red Sox,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-8,Drew Thorpe,Chicago White Sox	Rookie,T90-8	Drew Thorpe	Chicago White Sox	Rookie,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-9,Jose Altuve,Houston Astros,T90-9	Jose Altuve	Houston Astros,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-10,Juan Soto,New York Yankees,T90-10	Juan Soto	New York Yankees,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-11,Jackie Robinson,Brooklyn Dodgers,T90-11	Jackie Robinson	Brooklyn Dodgers,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-12,Vladimir Guerrero Jr.,Toronto Blue Jays,T90-12	Vladimir Guerrero Jr.	Toronto Blue Jays,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-13,Matt Olson,Atlanta Braves,T90-13	Matt Olson	Atlanta Braves,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-14,Hank Aaron,Atlanta Braves,T90-14	Hank Aaron	Atlanta Braves,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-15,Bryce Harper,Philadelphia Phillies,T90-15	Bryce Harper	Philadelphia Phillies,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-16,Chipper Jones,Atlanta Braves,T90-16	Chipper Jones	Atlanta Braves,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-17,Christian Yelich,Milwaukee Brewers,T90-17	Christian Yelich	Milwaukee Brewers,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-18,Hurston Waldrep,Atlanta Braves	Rookie,T90-18	Hurston Waldrep	Atlanta Braves	Rookie,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-19,Ben Rice,New York Yankees	Rookie,T90-19	Ben Rice	New York Yankees	Rookie,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-20,Elly De La Cruz,Cincinnati Reds,T90-20	Elly De La Cruz	Cincinnati Reds,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-21,Angel Martínez,Cleveland Guardians	Rookie,T90-21	Angel Martínez	Cleveland Guardians	Rookie,False
2025_topps_series1,2025,Topps,Series 1,1990 Topps Baseball Checklist,100,T90-22,Justyn-Henry Malloy,Detroit Tigers	Rookie,T90-22	Justyn-Henry Malloy	Detroit Tigers	Rookie,False
