set_key,year,brand,product,section,section_card_count,card_number,player_name_raw,affiliation_raw,raw_line,is_multi_player
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC1,"Cal Raleigh,",Seattle Mariners,"USC1	Cal Raleigh,	Seattle Mariners",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC2,"Jose Trevino,",Cincinnati Reds,"USC2	Jose Trevino,	Cincinnati Reds",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC3,"Justin Steele,",Chicago Cubs,"USC3	Justin Steele,	Chicago Cubs",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC4,"Victor Mesa Jr.,",Miami Marlins	RC,"USC4	Victor Mesa Jr.,	Miami Marlins	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC5,"Matt Svanson,",St. Louis Cardinals	RC,"USC5	Matt Svanson,	St. Louis Cardinals	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC6,"Brooks Lee,",Minnesota Twins	RC,"USC6	Brooks Lee,	Minnesota Twins	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC7,"Moisés Ballesteros,",Chicago Cubs	RC,"USC7	Moisés Ballesteros,	Chicago Cubs	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC8,"Ryan Fitzgerald,",Minnesota Twins	RC,"USC8	Ryan Fitzgerald,	Minnesota Twins	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC9,"Marcelo Mayer,",Boston Red Sox	RC,"USC9	Marcelo Mayer,	Boston Red Sox	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC10,"Chris Paddack,",Detroit Tigers,"USC10	Chris Paddack,	Detroit Tigers",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC11,"Carlos Santana,",Cleveland Guardians,"USC11	Carlos Santana,	Cleveland Guardians",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC12,"Ryan Helsley,",New York Mets,"USC12	Ryan Helsley,	New York Mets",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC13,"Ke'Bryan Hayes,",Cincinnati Reds,"USC13	Ke'Bryan Hayes,	Cincinnati Reds",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC14,"Blade Tidwell,",New York Mets	RC,"USC14	Blade Tidwell,	New York Mets	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC15,"Denzel Clarke,",Athletics	RC,"USC15	Denzel Clarke,	Athletics	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC16,"Bryan Woo,",Seattle Mariners,"USC16	Bryan Woo,	Seattle Mariners",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC17,"Chandler Simpson,",Tampa Bay Rays	RC,"USC17	Chandler Simpson,	Tampa Bay Rays	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC18,"Chase Dollander,",Colorado Rockies	RC,"USC18	Chase Dollander,	Colorado Rockies	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC19,"Cam Smith,",Houston Astros	RC,"USC19	Cam Smith,	Houston Astros	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC20,"Garrett McDaniels,",Angels	RC,"USC20	Garrett McDaniels,	Angels	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC21,"Gage Workman,",Detroit Tigers	RC,"USC21	Gage Workman,	Detroit Tigers	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC22,"Yoán Moncada,",Angels,"USC22	Yoán Moncada,	Angels",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC23,"Colton Gordon,",Houston Astros	RC,"USC23	Colton Gordon,	Houston Astros	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC24,"Shane Smith,",Chicago White Sox	RC,"USC24	Shane Smith,	Chicago White Sox	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC25,"Kevin Alcántara,",Chicago Cubs	RC,"USC25	Kevin Alcántara,	Chicago Cubs	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC26,"Christian Koss,",San Francisco Giants	RC,"USC26	Christian Koss,	San Francisco Giants	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC27,"Spencer Torkelson,",Detroit Tigers,"USC27	Spencer Torkelson,	Detroit Tigers",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC28,"Zac Veen,",Colorado Rockies	RC,"USC28	Zac Veen,	Colorado Rockies	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC29,"Isaac Paredes,",Houston Astros,"USC29	Isaac Paredes,	Houston Astros",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC30,"Clay Holmes,",New York Mets,"USC30	Clay Holmes,	New York Mets",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC31,"Grant Wolfram,",Baltimore Orioles	RC,"USC31	Grant Wolfram,	Baltimore Orioles	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC32,"Harrison Bader,",Philadelphia Phillies,"USC32	Harrison Bader,	Philadelphia Phillies",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC33,"David Morgan,",San Diego Padres	RC,"USC33	David Morgan,	San Diego Padres	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC34,"Caden Dana,",Angels	RC,"USC34	Caden Dana,	Angels	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC35,"Ronny Simon,",Pittsburgh Pirates	RC,"USC35	Ronny Simon,	Pittsburgh Pirates	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC36,"Michael McGreevy,",St. Louis Cardinals	RC,"USC36	Michael McGreevy,	St. Louis Cardinals	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC37,"Jake Burger,",Texas Rangers,"USC37	Jake Burger,	Texas Rangers",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC38,"Agustín Ramírez,",Miami Marlins	RC,"USC38	Agustín Ramírez,	Miami Marlins	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC39,"Jack Dreyer,",Los Angeles Dodgers	RC,"USC39	Jack Dreyer,	Los Angeles Dodgers	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC40,"Cedric Mullins,",New York Mets,"USC40	Cedric Mullins,	New York Mets",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC41,"Alan Roden,",Minnesota Twins	RC,"USC41	Alan Roden,	Minnesota Twins	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC42,"Jack Leiter,",Texas Rangers,"USC42	Jack Leiter,	Texas Rangers",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC43,"Chase Lee,",Detroit Tigers	RC,"USC43	Chase Lee,	Detroit Tigers	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC44,"Mike Yastrzemski,",Kansas City Royals,"USC44	Mike Yastrzemski,	Kansas City Royals",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC45,"Tommy Pham,",Pittsburgh Pirates,"USC45	Tommy Pham,	Pittsburgh Pirates",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC46,"Joc Pederson,",Texas Rangers,"USC46	Joc Pederson,	Texas Rangers",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC47,"Drew Avans,",Milwaukee Brewers	RC,"USC47	Drew Avans,	Milwaukee Brewers	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC48,"Jackson Jobe,",Detroit Tigers	RC,"USC48	Jackson Jobe,	Detroit Tigers	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC49,"Mick Abel,",Minnesota Twins	RC,"USC49	Mick Abel,	Minnesota Twins	RC",False
2025_topps_chrome_update,2025,Topps,Chrome Update,Base Set,200,USC50,"Kyle Stowers,",Miami Marlins,"USC50	Kyle Stowers,	Miami Marlins",False
